0.3474115,0.1979488,20­ÓÅÜ¼Æ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train.error,test.error,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50
0.385961234,0.113008253,787,856,897,263,286,564,800,565,591,387,611,851,224,678,41,700,281,874,357,511,579,222,730,552,429,419,768,422,665,15,362,423,270,811,73,813,624,202,226,75,364,282,774,732,557,515,318,650,77,262
0.385876007,0.174713254,758,214,581,304,516,66,770,377,356,386,718,589,528,464,47,470,264,252,851,219,281,95,342,852,240,324,204,17,842,341,371,225,340,550,667,707,611,796,247,521,360,711,290,551,275,378,365,883,687,306
0.385646309,0.101397171,504,18,656,538,652,788,873,28,856,742,413,334,348,503,214,474,792,264,739,684,238,686,877,1,706,814,735,399,220,851,607,515,884,604,483,426,496,228,840,11,581,21,494,712,758,361,747,262,820,497
0.385646309,0.141265277,397,460,301,596,707,722,57,432,401,819,751,854,496,43,276,503,456,781,830,419,724,615,584,434,883,602,311,774,55,249,734,18,318,48,711,510,321,680,694,51,4,65,368,327,339,96,631,208,777,453
0.384726961,0.120615207,721,331,451,350,785,328,398,885,818,209,862,302,836,356,485,309,240,461,666,20,824,404,477,377,845,849,839,516,459,704,40,539,640,274,386,805,760,484,287,797,757,729,899,90,856,211,399,383,634,1
0.384726961,0.091443697,376,743,897,270,784,637,546,354,396,4,298,622,630,291,465,482,658,837,676,224,296,566,829,822,775,1,660,668,857,326,771,241,545,368,735,429,299,682,371,871,242,476,636,255,313,57,802,611,507,607
0.384726961,0.088831913,659,622,718,657,268,685,368,853,523,563,861,501,805,522,398,252,788,308,296,479,435,512,873,612,69,819,482,244,665,644,700,421,661,60,726,337,748,321,457,698,730,66,594,786,253,277,371,433,2,453
0.384726961,0.08230674,835,552,690,345,463,68,431,689,561,430,581,519,694,735,799,351,717,763,89,811,380,854,506,317,266,366,486,280,512,368,826,643,234,858,436,246,507,445,449,510,99,6,40,686,415,69,439,496,289,78
0.384726961,0.129198955,50,873,743,249,219,296,493,77,886,651,254,561,413,393,675,478,824,34,97,76,262,305,780,654,341,674,215,539,857,217,8,507,230,300,449,723,887,476,637,392,10,414,467,440,95,687,423,788,804,324
0.384318005,0.102340106,799,201,216,817,206,415,494,860,6,13,868,327,316,784,466,866,734,579,822,667,427,713,341,800,715,80,257,458,480,343,854,637,845,342,287,272,59,565,682,395,93,857,692,539,76,886,767,724,15,90
0.383892085,0.058515811,671,417,730,471,629,747,608,60,799,224,501,425,677,415,604,434,495,837,679,779,227,695,880,846,630,562,801,491,737,539,731,857,331,746,815,506,642,369,493,93,833,636,791,326,849,742,69,435,330,514
0.383892085,0.047463925,830,18,580,524,404,720,481,366,865,425,607,762,602,61,616,890,507,240,550,370,656,83,434,415,219,267,216,446,482,375,287,16,319,45,236,738,853,644,374,229,491,255,839,581,636,383,325,37,547,7
0.383520324,0.124287408,72,269,685,779,727,365,66,327,289,405,395,273,695,747,571,611,761,455,661,328,241,662,804,447,751,645,836,597,58,296,850,268,873,485,599,825,855,800,814,503,342,422,33,98,871,60,540,510,466,797
0.383520324,0.085410155,899,644,46,74,796,475,770,595,843,611,857,702,571,641,442,778,449,498,854,517,254,871,623,391,316,477,64,837,785,25,462,392,849,468,525,620,356,362,742,269,673,224,335,347,22,204,359,99,576,471
0.383520324,0.07665141,57,280,472,429,847,85,566,759,830,772,249,225,308,688,540,731,853,567,611,344,244,253,355,509,590,33,768,349,292,29,712,268,415,652,755,287,82,377,498,508,876,821,896,612,12,50,388,362,883,833
0.383520324,0.084505703,463,781,224,629,248,554,716,657,271,768,268,361,855,328,46,743,446,551,832,728,857,504,606,357,812,406,435,337,451,892,815,751,733,367,827,870,566,864,527,801,742,237,836,503,35,600,243,386,246,487
0.383151863,0.065464729,294,414,591,81,408,725,370,708,92,83,657,8,335,53,420,795,444,573,618,794,34,79,828,405,853,496,811,748,331,283,634,766,369,582,783,76,225,545,277,684,882,13,703,720,245,506,259,829,346,611
0.382989775,0.07663918,719,760,696,859,338,784,37,851,505,663,845,758,471,691,274,257,800,12,847,227,248,76,389,555,386,808,714,672,205,443,681,762,856,749,93,373,616,664,69,491,629,212,362,11,437,378,494,735,20,497
0.382989775,0.110710085,8,851,523,540,687,272,870,261,788,884,525,72,557,46,462,722,528,657,327,482,697,476,436,331,853,60,728,496,659,759,755,650,826,244,323,852,575,602,724,774,706,606,595,421,357,827,387,873,335,201
0.382989775,0.102309577,311,234,366,251,325,224,440,268,446,333,800,779,788,86,677,814,439,852,99,278,218,541,302,881,617,863,861,660,418,650,471,793,756,892,305,431,352,510,425,601,9,763,723,280,98,823,226,799,688,466
0.382517973,0.069171974,730,447,707,705,475,362,690,543,494,519,838,248,245,466,258,749,451,521,776,255,578,456,288,273,256,883,53,263,507,709,454,430,652,778,276,283,591,698,748,891,858,431,289,506,428,587,371,777,264,3
0.382517973,0.078021871,282,700,439,610,528,592,306,642,840,579,733,277,29,779,418,457,850,340,886,682,250,37,554,455,687,509,675,399,699,693,248,432,839,272,663,660,52,243,93,249,790,478,893,407,71,464,720,709,64,673
0.382517973,0.113610393,460,685,31,2,602,452,837,219,656,265,802,726,322,660,331,891,822,206,566,392,442,348,823,858,496,798,527,884,463,59,344,525,410,526,748,307,683,805,492,505,14,19,752,300,214,337,62,98,245,604
0.382517973,0.081067813,832,857,316,463,749,837,800,202,635,584,605,260,356,254,516,806,873,598,256,568,270,493,819,546,603,760,790,381,219,703,569,253,99,357,439,7,479,727,723,520,246,765,201,347,398,378,825,230,56,896
0.382517973,0.139374691,806,27,430,15,68,437,689,357,23,560,628,727,260,596,396,452,28,251,457,503,12,528,592,460,472,694,432,693,73,690,884,890,827,507,269,585,740,446,512,201,496,852,435,673,767,893,517,501,89,467
0.382431452,0.092224978,585,849,312,404,743,877,860,705,504,51,609,822,75,333,892,302,506,631,216,647,847,745,93,288,677,346,377,806,313,435,502,97,834,683,206,812,396,46,851,684,882,649,61,810,839,724,89,419,533,840
0.382431452,0.143806577,286,407,355,897,652,411,473,795,350,222,300,786,612,883,579,596,540,368,632,288,736,83,668,718,326,821,735,492,500,525,555,356,457,264,523,644,429,402,840,52,71,21,858,18,810,634,299,650,417,598
0.382431452,0.106080523,645,719,669,867,655,650,241,816,587,742,599,830,13,53,894,284,731,758,210,89,591,246,729,33,897,309,843,441,321,373,792,434,825,436,774,852,351,396,385,298,390,533,247,839,527,849,848,28,829,665
0.381706266,0.099803298,891,709,288,626,433,774,643,57,5,260,215,354,657,733,602,673,534,301,727,274,612,358,235,824,816,560,773,857,658,851,2,680,868,794,422,865,299,679,281,587,754,548,739,872,403,775,353,834,86,667
0.381411111,0.127394112,80,293,83,360,566,74,757,787,95,285,876,411,338,597,240,749,620,384,778,882,883,582,856,863,583,373,478,795,626,225,383,203,58,654,873,76,804,342,351,51,565,2,847,617,56,755,823,643,551,588
0.381411111,0.165059255,839,628,422,608,381,694,670,255,365,209,498,224,789,450,619,709,737,889,724,549,463,682,264,607,261,286,751,475,445,703,496,717,11,452,885,16,325,444,769,436,24,863,861,722,785,690,389,555,238,565
0.381411111,0.108317253,399,860,362,874,601,647,302,777,466,262,496,603,657,616,431,735,858,472,789,239,500,643,550,386,57,780,509,611,15,36,854,321,511,741,546,383,516,765,360,557,587,894,272,539,448,253,638,895,398,691
0.381411111,0.093188093,226,512,237,764,58,661,398,831,654,47,656,268,836,573,706,651,710,218,69,500,854,28,601,519,879,90,789,220,494,39,619,767,592,635,560,624,230,871,741,693,733,386,762,618,839,424,747,860,627,788
0.381411111,0.084186062,882,863,83,755,360,840,547,807,246,442,587,385,417,285,570,656,281,319,28,63,828,551,721,871,787,394,812,44,478,680,879,52,342,624,349,333,560,392,816,798,500,777,334,216,299,853,251,599,37,830
0.381411111,0.095593563,8,3,7,330,518,479,409,882,317,280,533,214,697,474,16,658,666,728,560,727,256,289,680,807,327,839,816,296,657,701,858,852,6,231,764,868,534,722,459,23,345,648,76,417,885,260,853,791,92,268
0.381411111,0.094989105,645,775,857,391,300,620,571,652,707,570,746,79,891,797,828,440,249,48,599,310,336,444,687,355,845,674,529,894,655,346,82,813,201,74,220,252,557,272,860,809,804,731,44,559,747,231,682,527,253,691
0.38139991,0.073075016,508,245,650,696,331,891,328,387,239,740,551,206,333,242,507,885,208,815,270,831,13,877,352,777,306,353,35,209,830,406,840,892,703,523,667,596,437,605,758,714,871,890,873,761,850,337,432,472,392,531
0.380472553,0.090374499,331,730,427,803,848,37,520,807,537,462,855,458,634,551,81,806,294,33,357,845,794,640,599,872,609,649,522,560,324,215,841,879,631,710,19,466,679,266,343,277,210,415,414,380,216,206,860,451,301,744
0.380472553,0.085329663,564,722,731,282,477,399,715,609,41,730,765,814,406,288,551,785,539,811,648,824,436,481,81,601,251,780,659,422,749,743,867,239,292,697,304,8,853,211,325,87,368,858,545,519,584,332,795,442,698,331
0.380467395,0.083128058,414,202,376,734,257,486,878,75,775,823,566,857,245,254,851,319,523,535,715,256,606,430,627,760,636,356,69,351,330,375,213,508,836,813,373,409,695,893,252,632,840,94,390,773,478,781,377,782,780,521
0.380467395,0.115679902,826,19,664,738,884,324,213,807,212,380,418,489,11,252,731,897,30,875,15,748,497,706,60,615,681,831,603,364,91,437,560,698,241,742,634,65,757,82,464,815,336,850,74,685,590,452,485,859,557,96
0.380365401,0.119874158,664,484,258,846,792,271,20,778,657,857,744,588,841,710,40,585,256,291,48,257,443,384,669,72,336,378,373,508,611,568,286,612,66,777,572,340,445,845,691,852,626,279,732,230,374,316,673,850,23,532
0.379609531,0.097561169,838,728,253,748,42,494,786,542,621,668,229,523,688,878,72,896,899,568,83,22,318,637,27,259,700,16,411,291,437,221,667,63,769,432,601,566,209,671,444,853,246,552,424,842,500,770,78,258,731,73
0.379609531,0.08760298,856,263,636,77,328,608,248,206,846,715,540,288,730,419,647,649,571,269,452,609,781,271,287,470,652,404,451,746,788,850,704,94,674,734,20,669,12,760,256,456,644,86,578,611,367,366,667,447,551,506
0.379609531,0.066761369,866,91,217,282,711,45,422,244,752,90,605,756,501,324,793,737,750,79,607,410,406,719,18,398,601,484,863,220,41,412,478,695,492,440,383,560,82,68,796,429,471,453,814,493,251,851,722,699,474,567
0.379609531,0.086341184,855,562,671,99,34,719,447,486,831,268,266,97,461,284,726,865,256,269,341,45,5,476,462,445,696,854,756,11,393,607,352,748,81,508,760,797,42,69,464,323,376,632,657,732,794,703,816,388,72,598
0.379609531,0.098923674,446,428,272,432,828,837,534,833,284,273,88,99,417,755,322,559,455,17,281,711,584,20,842,1,434,819,398,420,692,522,10,669,888,78,74,717,64,448,771,756,701,777,770,38,50,402,852,865,221,752
0.37929436,0.075823313,79,859,846,403,223,876,611,562,420,625,498,270,746,393,849,766,55,466,98,790,15,524,830,621,452,896,26,675,275,56,552,97,770,493,713,308,49,263,824,693,747,388,439,325,284,841,494,13,845,668
0.37929436,0.092600564,27,667,740,675,331,613,367,519,337,626,736,755,851,226,209,756,694,246,237,92,361,728,306,300,810,269,203,451,881,605,733,576,12,19,422,42,55,388,732,265,860,555,679,74,500,386,5,691,25,70
0.378848089,0.088014338,278,892,246,606,815,810,443,873,651,785,537,797,790,476,89,345,899,223,871,614,737,851,64,587,487,407,845,830,786,447,331,833,629,600,338,746,275,688,802,417,307,516,643,285,798,741,81,299,78,761
0.378848089,0.084186062,739,512,309,781,281,503,723,246,497,509,287,383,620,786,316,518,623,879,423,44,612,484,819,507,361,77,566,327,535,487,60,698,600,733,853,828,284,218,895,365,41,811,657,37,777,529,500,528,521,482
0.378848089,0.048509085,761,223,502,825,22,516,743,1,255,380,691,269,801,498,745,35,221,277,311,507,90,646,385,857,752,616,281,319,376,417,826,636,9,682,267,833,249,495,472,299,27,532,525,469,335,94,806,827,371,413
0.378808248,0.112410627,636,506,237,896,522,304,558,51,399,386,440,589,725,810,672,687,201,821,835,713,211,551,637,753,39,422,856,691,504,352,24,748,820,70,690,301,362,372,629,402,790,780,299,851,795,745,391,437,819,583
0.378808248,0.145579366,473,280,427,854,472,610,33,651,769,563,428,772,836,237,247,524,269,62,246,616,596,286,515,422,726,595,882,814,81,761,265,361,875,70,306,392,417,863,695,451,861,666,544,681,812,365,471,526,592,621
0.378195221,0.112216294,67,427,512,417,278,333,564,490,831,322,710,776,697,769,422,44,554,683,793,24,588,570,60,885,367,258,750,307,742,397,732,338,439,764,85,842,248,816,214,343,204,726,609,285,896,348,818,288,437,861
0.378195221,0.081067813,740,795,785,47,334,380,633,814,498,760,285,428,88,480,888,700,377,208,237,829,846,675,778,423,209,887,214,61,231,802,631,689,51,448,203,315,46,5,395,404,723,855,353,360,300,885,25,842,647,569
0.378178158,0.104063683,334,673,788,857,688,464,776,771,550,462,789,879,232,4,452,387,538,651,823,7,2,782,415,472,445,468,477,333,571,277,656,582,750,241,852,436,529,802,724,238,404,225,809,413,827,748,244,220,48,215
0.378178158,0.100507323,336,236,732,852,367,556,406,206,296,825,361,496,262,491,350,332,352,446,272,744,868,426,256,850,645,237,396,747,341,617,216,220,861,385,11,884,317,483,847,428,82,577,528,705,748,94,537,703,266,514
0.377893215,0.140131839,318,296,823,605,651,290,715,13,374,396,325,343,455,25,331,683,506,229,897,355,853,9,851,858,859,791,315,899,421,681,7,6,370,351,573,582,285,633,729,704,855,286,816,254,532,420,680,880,744,465
0.377664967,0.152004475,56,753,852,316,236,27,243,609,19,7,411,742,397,400,309,445,459,524,621,88,271,714,76,652,270,885,491,247,440,617,286,787,778,724,585,820,630,744,394,398,548,503,841,251,738,72,388,35,216,682
0.377664967,0.126342591,821,401,798,28,692,10,701,311,202,429,661,752,731,775,325,503,885,511,859,270,536,789,469,569,412,524,672,358,235,252,463,418,40,398,896,44,695,823,406,874,211,299,430,237,22,320,263,693,438,363
0.37749508,0.10620535,324,547,764,851,592,795,8,674,463,90,632,676,459,379,849,356,500,896,630,18,577,214,92,618,829,450,848,551,606,54,812,690,817,601,857,22,57,549,613,553,579,433,337,868,578,728,288,680,270,631
0.377403149,0.076727237,463,820,250,303,793,597,1,713,494,533,49,852,529,504,742,416,474,468,589,812,855,804,778,571,810,332,28,271,205,33,868,618,565,639,753,698,840,292,337,717,587,37,660,279,207,815,601,315,327,461
0.377131293,0.081946558,489,827,46,662,350,532,639,502,246,790,409,226,613,308,475,625,294,266,23,89,852,781,231,8,382,223,770,542,652,418,855,874,813,28,38,887,544,407,280,261,433,815,683,78,372,81,474,33,641,98
0.377131293,0.157001046,671,729,4,206,227,409,670,13,205,484,38,615,647,601,863,884,712,260,858,429,290,407,5,390,476,86,222,350,780,469,570,74,346,547,506,258,583,15,293,620,512,845,90,219,324,19,366,693,787,242
0.377131293,0.086420946,596,49,95,515,398,848,417,697,826,884,672,732,828,664,8,875,271,623,712,747,534,98,775,265,219,449,762,426,707,570,689,883,720,65,822,604,860,35,335,621,500,247,483,334,855,408,729,837,349,701
0.377131293,0.10497166,221,249,683,391,840,420,297,499,318,330,70,560,734,587,701,462,526,814,322,569,244,610,517,666,43,305,461,855,94,889,646,296,298,443,358,803,645,651,219,775,737,497,5,663,463,638,730,333,807,468
0.377131293,0.121478106,395,896,782,770,9,790,23,815,346,202,543,547,391,821,94,561,662,627,339,330,871,541,672,405,582,844,203,629,6,875,704,430,626,631,468,99,43,429,883,271,220,433,854,424,725,899,434,377,3,544
0.376892363,0.130338469,370,898,521,635,526,353,268,364,236,252,595,568,540,684,828,271,32,261,471,467,685,362,611,290,477,688,850,550,882,377,751,826,257,859,868,461,560,663,741,434,220,877,74,716,423,310,394,683,549,578
0.376231937,0.092580628,333,441,360,603,455,98,350,61,553,621,304,581,788,760,852,850,654,652,822,713,889,366,359,206,215,308,571,585,13,745,527,726,259,662,836,896,458,539,734,613,299,224,436,402,810,601,483,268,228,817
0.376162125,0.107619891,612,631,476,537,17,682,40,500,800,222,776,213,516,452,277,261,323,784,239,736,672,346,341,678,675,495,229,203,886,828,69,856,655,818,559,873,685,389,415,737,774,464,817,79,548,616,84,863,698,769
0.376162125,0.128915627,3,568,305,344,70,825,587,55,436,309,866,18,221,291,390,488,723,66,799,211,364,755,493,694,750,717,842,850,504,465,249,229,209,441,274,885,820,560,438,220,461,223,25,429,365,605,511,376,707,531
0.376162125,0.111545575,74,572,814,639,65,39,418,759,713,210,836,45,663,808,683,834,875,505,328,215,433,650,243,723,862,357,779,235,272,638,772,465,71,699,317,523,475,47,417,586,884,371,771,354,220,619,855,460,17,548
0.376162125,0.108420495,539,260,210,851,415,478,97,342,586,516,80,726,215,887,81,455,274,728,550,888,1,449,36,394,356,387,95,43,498,499,599,719,482,447,269,216,838,458,5,789,598,299,697,748,377,803,876,842,679,584
0.376162125,0.145399678,32,506,468,440,634,206,283,226,880,820,565,555,8,17,685,756,493,822,665,845,285,853,18,268,683,810,223,453,343,694,50,688,482,660,405,878,363,80,413,271,704,82,293,729,215,454,297,667,78,404
0.375974108,0.095202434,335,457,468,279,761,489,360,477,858,241,701,265,446,838,770,229,406,386,440,32,882,529,638,49,816,78,272,351,817,709,244,44,313,312,653,546,859,569,15,665,441,484,659,399,50,530,331,308,821,75
0.375280214,0.174567795,815,3,386,286,654,681,884,820,733,895,99,735,686,414,517,779,899,420,215,458,73,879,353,279,676,486,493,585,35,293,608,568,724,591,579,886,571,692,894,799,4,450,851,460,276,576,288,231,616,889
0.375280214,0.069171974,618,236,247,482,789,502,652,684,481,852,724,638,753,774,298,693,479,515,700,800,657,433,575,725,833,673,750,351,662,592,243,328,654,803,812,334,649,847,826,897,291,882,18,617,374,309,746,388,896,569
0.375280214,0.066761369,261,374,298,444,586,455,475,73,864,248,652,324,775,373,890,303,604,811,840,352,358,212,722,421,780,533,82,417,385,9,809,241,315,638,403,610,629,873,246,433,523,748,760,593,855,446,489,674,549,499
0.375280214,0.074103004,340,327,10,302,764,540,346,494,428,651,476,379,661,580,633,802,544,779,233,770,815,818,49,881,238,51,427,847,807,29,852,631,884,593,630,279,221,721,62,681,40,447,251,620,792,446,607,753,588,696
0.375024695,0.130028508,13,95,578,882,291,575,630,452,559,672,365,33,567,815,8,363,714,644,604,528,857,713,257,880,643,543,263,863,248,360,517,225,310,824,552,830,1,849,789,273,725,327,355,346,462,588,16,585,501,646
0.374698375,0.212670877,778,378,703,265,79,41,585,566,247,371,540,710,308,256,890,587,725,813,234,714,339,243,531,327,886,305,14,475,349,239,640,479,214,1,301,399,489,861,569,471,365,561,803,896,870,250,576,852,604,228
0.374585236,0.091289344,249,295,566,376,287,621,808,571,796,850,312,82,625,48,701,618,849,207,568,524,885,251,867,240,22,317,375,96,422,425,239,737,504,857,646,328,364,505,605,513,360,275,266,698,475,30,814,751,896,204
0.374496535,0.090061412,95,806,772,263,26,678,777,96,313,516,23,869,232,785,546,248,380,234,214,774,16,865,572,576,534,500,890,433,272,335,852,427,828,881,311,453,570,545,812,569,28,444,32,73,251,347,707,730,512,455
0.374496535,0.075346846,859,625,487,667,899,746,536,731,609,455,556,800,702,322,881,752,712,516,681,323,684,358,542,10,599,792,4,741,663,326,807,763,603,561,469,835,364,828,810,506,368,213,365,300,255,446,481,363,444,649
